STATION,STATION_NAME,DATE,PRCP,SNOW,TMAX,AWND
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160814,0.06,0.0,94,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160815,0.00,0.0,92,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160816,0.11,0.0,87,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160817,0.01,0.0,85,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160818,0.03,0.0,85,1.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160819,0.01,0.0,88,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160820,0.82,0.0,83,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160821,0.31,0.0,86,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160822,0.00,0.0,79,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160823,0.00,0.0,82,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160824,0.00,0.0,88,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160825,0.01,0.0,86,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160826,0.00,0.0,90,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160827,0.00,0.0,89,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160828,0.00,0.0,89,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160829,0.00,0.0,91,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160830,0.00,0.0,86,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160831,0.00,0.0,89,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160901,0.50,0.0,79,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160902,0.00,0.0,81,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160903,0.00,0.0,75,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160904,0.00,0.0,80,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160905,0.00,0.0,84,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160906,0.00,0.0,80,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160907,0.00,0.0,85,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160908,0.00,0.0,89,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160909,0.22,0.0,91,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160910,0.00,0.0,90,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160911,0.00,0.0,83,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160912,0.00,0.0,78,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160913,0.00,0.0,83,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160914,0.56,0.0,91,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160915,0.00,0.0,74,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160916,0.00,0.0,73,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160917,0.00,0.0,77,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160918,0.00,0.0,82,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160919,0.68,0.0,76,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160920,0.00,0.0,82,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160921,0.00,0.0,84,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160922,0.00,0.0,86,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160923,0.01,0.0,87,1.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160924,0.20,0.0,71,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160925,0.00,0.0,70,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160926,0.00,0.0,74,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160927,0.22,0.0,74,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160928,0.00,0.0,69,8.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160929,0.00,0.0,64,11.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20160930,0.40,0.0,59,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161001,0.00,0.0,62,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161002,0.00,0.0,63,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161003,0.00,0.0,72,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161004,0.00,0.0,69,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161005,0.00,0.0,67,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161006,0.00,0.0,73,2.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161007,0.00,0.0,75,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161008,0.23,0.0,68,2.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161009,0.55,0.0,65,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161010,0.00,0.0,64,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161011,0.00,0.0,63,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161012,0.00,0.0,66,1.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161013,0.00,0.0,67,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161014,0.00,0.0,62,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161015,0.00,0.0,65,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161016,0.00,0.0,69,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161017,0.00,0.0,81,2.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161018,0.00,0.0,81,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161019,0.00,0.0,85,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161020,0.00,0.0,70,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161021,1.11,0.0,69,2.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161022,0.29,0.0,57,10.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161023,0.00,0.0,61,8.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161024,0.00,0.0,62,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161025,0.00,0.0,52,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161026,0.00,0.0,51,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161027,1.41,0.0,55,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161028,0.00,0.0,51,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161029,0.00,0.0,64,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161030,0.56,0.0,76,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161031,0.00,0.0,54,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161101,0.00,0.0,58,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161102,0.00,0.0,70,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161103,0.00,0.0,72,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161104,0.00,0.0,61,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161105,0.00,0.0,62,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161106,0.00,0.0,59,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161107,0.00,0.0,53,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161108,0.00,0.0,66,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161109,0.06,0.0,59,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161110,0.00,0.0,56,5.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161111,0.00,0.0,63,8.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161112,0.00,0.0,50,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161113,0.00,0.0,61,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161114,0.00,0.0,62,3.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161115,1.81,0.0,56,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161116,0.00,0.0,61,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161117,0.00,0.0,61,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161118,0.00,0.0,64,2.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161119,0.25,0.0,63,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161120,0.31,0.0,42,10.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161121,0.00,0.0,41,13.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161122,0.00,0.0,41,9.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161123,0.00,0.0,45,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161124,0.03,0.0,48,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161125,0.02,0.0,54,2.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161126,0.00,0.0,50,4.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161127,0.00,0.0,50,4.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161128,0.00,0.0,52,3.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161129,2.20,0.0,60,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161130,0.73,0.0,58,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161201,0.07,0.0,54,7.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161202,0.00,0.0,51,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161203,0.00,0.0,47,8.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161204,0.00,0.0,47,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161205,0.19,0.0,49,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161206,0.35,0.0,46,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161207,0.09,0.0,46,3.8
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161208,0.00,0.0,45,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161209,0.00,0.0,39,-9999
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161210,0.00,0.0,35,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161211,0.03,0.4,35,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161212,0.50,0.0,46,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161213,0.00,0.0,43,4.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161214,0.00,0.0,42,5.6
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161215,0.00,0.0,34,11.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161216,0.00,0.0,27,6.0
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161217,0.73,2.8,39,4.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161218,0.04,0.0,58,7.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161219,0.00,0.0,31,6.7
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161220,0.00,0.0,33,3.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161221,0.00,0.0,40,2.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161222,0.00,0.0,49,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161223,0.00,0.0,47,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161224,0.47,0.0,47,4.9
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161225,0.00,0.0,50,6.3
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161226,0.02,0.0,50,6.5
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161227,0.00,0.0,60,7.2
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161228,0.00,0.0,40,5.1
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161229,0.39,0.0,46,5.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161230,0.01,0.0,40,9.4
GHCND:USW00094728,NY CITY CENTRAL PARK NY US,20161231,0.00,0.0,44,6.9
